movie_title;score;num_votes;num_reviews;link
Varsity Blues;6.4;35312;267.0;http://www.imdb.com/title/tt0139699/
Flashdance;6.1;35172;128.0;http://www.imdb.com/title/tt0085549/
The Producers;6.4;35140;409.0;http://www.imdb.com/title/tt0395251/
Texas Chainsaw 3D;4.8;35131;255.0;http://www.imdb.com/title/tt1572315/
Ordinary People;7.8;35130;283.0;http://www.imdb.com/title/tt0081283/
How Do You Know;5.3;35066;196.0;http://www.imdb.com/title/tt1341188/
RoboCop 3;3.9;35018;180.0;http://www.imdb.com/title/tt0107978/
Stone;5.4;34985;135.0;http://www.imdb.com/title/tt1423995/
Zoolander 2;4.8;34964;150.0;http://www.imdb.com/title/tt1608290/
Hot Pursuit;5.1;34948;118.0;http://www.imdb.com/title/tt2967224/
Cradle 2 the Grave;5.8;34942;185.0;http://www.imdb.com/title/tt0306685/
Striptease;4.3;34896;118.0;http://www.imdb.com/title/tt0117765/
Dirty Pretty Things;7.4;34848;203.0;http://www.imdb.com/title/tt0301199/
The Big Year;6.2;34809;125.0;http://www.imdb.com/title/tt1053810/
To Die For;6.8;34774;162.0;http://www.imdb.com/title/tt0114681/
Death to Smoochy;6.4;34730;341.0;http://www.imdb.com/title/tt0266452/
When a Stranger Calls;5.0;34711;468.0;http://www.imdb.com/title/tt0455857/
A Haunted House;5.1;34620;107.0;http://www.imdb.com/title/tt2243537/
28 Days;6.0;34597;194.0;http://www.imdb.com/title/tt0191754/
Rock Star;6.2;34592;191.0;http://www.imdb.com/title/tt0202470/
Think Like a Man;6.6;34579;62.0;http://www.imdb.com/title/tt1621045/
The Santa Clause 2;5.5;34561;116.0;http://www.imdb.com/title/tt0304669/
The Legend of Drunken Master;7.6;34520;146.0;http://www.imdb.com/title/tt0111512/
Anonymous;6.9;34488;136.0;http://www.imdb.com/title/tt1521197/
The Kid;6.1;34473;139.0;http://www.imdb.com/title/tt0219854/
Congo;5.0;34471;147.0;http://www.imdb.com/title/tt0112715/
Driven;4.5;34435;346.0;http://www.imdb.com/title/tt0132245/
Rob Roy;6.9;34427;126.0;http://www.imdb.com/title/tt0114287/
L'auberge espagnole;7.3;34383;149.0;http://www.imdb.com/title/tt0283900/
The SpongeBob Movie: Sponge Out of Water;6.0;34359;133.0;http://www.imdb.com/title/tt2279373/
Blood Work;6.4;34356;260.0;http://www.imdb.com/title/tt0309377/
Stake Land;6.5;34263;141.0;http://www.imdb.com/title/tt1464580/
Hope Springs;6.3;34258;178.0;http://www.imdb.com/title/tt1535438/
Whale Rider;7.6;34232;346.0;http://www.imdb.com/title/tt0298228/
Trust;7.0;34224;137.0;http://www.imdb.com/title/tt1529572/
Crossroads;3.3;34219;578.0;http://www.imdb.com/title/tt0275022/
One for the Money;5.3;34203;169.0;http://www.imdb.com/title/tt1598828/
Three Burials;7.5;34194;199.0;http://www.imdb.com/title/tt0419294/
Shadow of the Vampire;6.9;34191;339.0;http://www.imdb.com/title/tt0189998/
Narc;7.2;34098;214.0;http://www.imdb.com/title/tt0272207/
Baby Mama;6.0;34079;97.0;http://www.imdb.com/title/tt0871426/
Point Break;5.3;33953;163.0;http://www.imdb.com/title/tt2058673/
Guess Who;5.9;33887;160.0;http://www.imdb.com/title/tt0372237/
Dr. Dolittle 2;4.6;33884;79.0;http://www.imdb.com/title/tt0240462/
Woman in Gold;7.3;33856;147.0;http://www.imdb.com/title/tt2404425/
The Muppet Christmas Carol;7.7;33850;147.0;http://www.imdb.com/title/tt0104940/
Idle Hands;6.2;33745;198.0;http://www.imdb.com/title/tt0138510/
Howard the Duck;4.6;33669;269.0;http://www.imdb.com/title/tt0091225/
Superman IV: The Quest for Peace;3.6;33570;259.0;http://www.imdb.com/title/tt0094074/
Hustle & Flow;7.4;33567;206.0;http://www.imdb.com/title/tt0410097/
The Joneses;6.5;33473;88.0;http://www.imdb.com/title/tt1285309/
Central Intelligence;6.6;33354;110.0;http://www.imdb.com/title/tt1489889/
Saving Silverman;5.9;33287;201.0;http://www.imdb.com/title/tt0239948/
Baby's Day Out;5.9;33186;78.0;http://www.imdb.com/title/tt0109190/
Scooby-Doo 2: Monsters Unleashed;4.9;33180;149.0;http://www.imdb.com/title/tt0331632/
This Is It;7.3;33158;223.0;http://www.imdb.com/title/tt1477715/
On the Road;6.1;33107;128.0;http://www.imdb.com/title/tt0337692/
All About Steve;4.8;33088;143.0;http://www.imdb.com/title/tt0881891/
Gridiron Gang;6.9;33067;134.0;http://www.imdb.com/title/tt0421206/
G-Force;5.1;33042;90.0;http://www.imdb.com/title/tt0436339/
Monte Carlo;5.8;32951;44.0;http://www.imdb.com/title/tt1067774/
North Country;7.3;32815;214.0;http://www.imdb.com/title/tt0395972/
Southland Tales;5.5;32671;238.0;http://www.imdb.com/title/tt0405336/
Triple 9;6.3;32567;106.0;http://www.imdb.com/title/tt1712261/
The River Wild;6.3;32544;69.0;http://www.imdb.com/title/tt0110997/
Deadfall;6.3;32512;86.0;http://www.imdb.com/title/tt1667310/
Eddie the Eagle;7.5;32507;119.0;http://www.imdb.com/title/tt1083452/
In & Out;6.3;32416;138.0;http://www.imdb.com/title/tt0119360/
In the Bedroom;7.5;32415;510.0;http://www.imdb.com/title/tt0247425/
Happy Feet 2;5.9;32399;79.0;http://www.imdb.com/title/tt1402488/
Kill the Messenger;7.0;32382;99.0;http://www.imdb.com/title/tt1216491/
Radio;6.9;32370;196.0;http://www.imdb.com/title/tt0316465/
Spun;6.8;32357;199.0;http://www.imdb.com/title/tt0283003/
The Horse Whisperer;6.5;32353;263.0;http://www.imdb.com/title/tt0119314/
The Rocker;6.2;32311;104.0;http://www.imdb.com/title/tt1031969/
The Damned United;7.6;32307;75.0;http://www.imdb.com/title/tt1226271/
Money Train;5.6;32224;62.0;http://www.imdb.com/title/tt0113845/
License to Wed;5.3;32157;119.0;http://www.imdb.com/title/tt0762114/
Brick Mansions;5.7;32103;112.0;http://www.imdb.com/title/tt1430612/
The Haunted Mansion;4.9;32049;179.0;http://www.imdb.com/title/tt0338094/
Coco Before Chanel;6.7;32003;65.0;http://www.imdb.com/title/tt1035736/
Diary of a Wimpy Kid;6.2;32002;103.0;http://www.imdb.com/title/tt1196141/
Big Momma's House 2;4.6;31968;82.0;http://www.imdb.com/title/tt0421729/
Friday the 13th Part III;5.7;31952;372.0;http://www.imdb.com/title/tt0083972/
Tae Guk Gi: The Brotherhood of War;8.1;31943;224.0;http://www.imdb.com/title/tt0386064/
Whiteout;5.5;31918;142.0;http://www.imdb.com/title/tt0365929/
Ouija;4.4;31915;159.0;http://www.imdb.com/title/tt1204977/
Labor Day;6.9;31898;111.0;http://www.imdb.com/title/tt1967545/
Severance;6.6;31890;194.0;http://www.imdb.com/title/tt0464196/
Defendor;6.8;31836;90.0;http://www.imdb.com/title/tt1303828/
The First Wives Club;6.2;31817;117.0;http://www.imdb.com/title/tt0116313/
The Curse of the Jade Scorpion;6.8;31798;178.0;http://www.imdb.com/title/tt0256524/
Paranormal Activity: The Marked Ones;5.0;31791;155.0;http://www.imdb.com/title/tt2473682/
Dragonfly;6.1;31788;243.0;http://www.imdb.com/title/tt0259288/
Hannah Montana: The Movie;4.2;31760;140.0;http://www.imdb.com/title/tt1114677/
Midnight in the Garden of Good and Evil;6.6;31751;216.0;http://www.imdb.com/title/tt0119668/
Alvin and the Chipmunks: The Squeakquel;4.5;31649;98.0;http://www.imdb.com/title/tt1231580/
Meet Dave;4.9;31640;109.0;http://www.imdb.com/title/tt0765476/
Anomalisa;7.3;31489;140.0;http://www.imdb.com/title/tt2401878/
A Hard Day's Night;7.7;31429;219.0;http://www.imdb.com/title/tt0058182/
In the Land of Blood and Honey;4.3;31414;180.0;http://www.imdb.com/title/tt1714209/
Child's Play 2;5.7;31371;166.0;http://www.imdb.com/title/tt0099253/
Midnight Special;6.7;31359;156.0;http://www.imdb.com/title/tt2649554/
Endless Love;6.3;31323;76.0;http://www.imdb.com/title/tt2318092/
Hollywood Homicide;5.3;31293;254.0;http://www.imdb.com/title/tt0329717/
Porky's;6.2;31260;152.0;http://www.imdb.com/title/tt0084522/
Summer of Sam;6.6;31227;354.0;http://www.imdb.com/title/tt0162677/
The Tale of Despereaux;6.1;31209;106.0;http://www.imdb.com/title/tt0420238/
Old Dogs;5.4;31191;120.0;http://www.imdb.com/title/tt0976238/
Small Time Crooks;6.7;31169;192.0;http://www.imdb.com/title/tt0196216/
Me and You and Everyone We Know;7.4;31130;243.0;http://www.imdb.com/title/tt0415978/
Basic Instinct 2;4.2;31124;313.0;http://www.imdb.com/title/tt0430912/
Reindeer Games;5.7;31113;212.0;http://www.imdb.com/title/tt0184858/
Tusk;5.4;31089;261.0;http://www.imdb.com/title/tt3099498/
Anna and the King;6.7;31080;217.0;http://www.imdb.com/title/tt0166485/
Raising Helen;6.0;30890;106.0;http://www.imdb.com/title/tt0350028/
A Thousand Words;5.9;30842;93.0;http://www.imdb.com/title/tt0763831/
Jaws: The Revenge;2.8;30840;383.0;http://www.imdb.com/title/tt0093300/
After.Life;5.9;30836;137.0;http://www.imdb.com/title/tt0838247/
Black Knight;4.8;30771;164.0;http://www.imdb.com/title/tt0265087/
Freddy's Dead: The Final Nightmare;4.9;30765;252.0;http://www.imdb.com/title/tt0101917/
Detroit Rock City;6.8;30682;194.0;http://www.imdb.com/title/tt0165710/
Enough;5.6;30667;234.0;http://www.imdb.com/title/tt0278435/
Dumb and Dumberer: When Harry Met Lloyd;3.4;30651;267.0;http://www.imdb.com/title/tt0329028/
Confidence;6.7;30643;144.0;http://www.imdb.com/title/tt0310910/
BloodRayne;2.9;30628;471.0;http://www.imdb.com/title/tt0383222/
Hamlet;7.8;30618;224.0;http://www.imdb.com/title/tt0116477/
The Devil Inside;4.2;30570;290.0;http://www.imdb.com/title/tt1560985/
The Divide;5.8;30511;226.0;http://www.imdb.com/title/tt1535616/
The Lunchbox;7.8;30479;162.0;http://www.imdb.com/title/tt2350496/
Maria Full of Grace;7.5;30474;172.0;http://www.imdb.com/title/tt0390221/
Aquamarine;5.3;30462;150.0;http://www.imdb.com/title/tt0429591/
Orgazmo;6.2;30396;168.0;http://www.imdb.com/title/tt0124819/
The Guilt Trip;5.8;30394;103.0;http://www.imdb.com/title/tt1694020/
Hearts in Atlantis;6.9;30339;268.0;http://www.imdb.com/title/tt0252501/
While We're Young;6.3;30325;96.0;http://www.imdb.com/title/tt1791682/
The Believer;7.2;30314;159.0;http://www.imdb.com/title/tt0247199/
Promised Land;6.6;30284;102.0;http://www.imdb.com/title/tt2091473/
Kicking & Screaming;5.6;30255;118.0;http://www.imdb.com/title/tt0384642/
Mr. Holland's Opus;7.3;30230;154.0;http://www.imdb.com/title/tt0113862/
Maggie;5.6;30219;200.0;http://www.imdb.com/title/tt1881002/
Sea of Love;6.8;30213;112.0;http://www.imdb.com/title/tt0098273/
The Protector;7.1;30210;214.0;http://www.imdb.com/title/tt0427954/
The House of the Devil;6.4;30160;193.0;http://www.imdb.com/title/tt1172994/
Nurse Betty;6.3;30119;263.0;http://www.imdb.com/title/tt0171580/
Spider;6.8;30096;213.0;http://www.imdb.com/title/tt0278731/
Chasing Liberty;6.1;30092;129.0;http://www.imdb.com/title/tt0360139/
Everyone Says I Love You;6.8;30083;140.0;http://www.imdb.com/title/tt0116242/
High Crimes;6.3;30077;175.0;http://www.imdb.com/title/tt0257756/
Bringing Down the House;5.5;30058;236.0;http://www.imdb.com/title/tt0305669/
The Ant Bully;5.9;30055;70.0;http://www.imdb.com/title/tt0429589/
Wild Target;6.9;29994;86.0;http://www.imdb.com/title/tt1235189/
Ravenous;7.1;29990;316.0;http://www.imdb.com/title/tt0129332/
The Spy Next Door;5.4;29971;71.0;http://www.imdb.com/title/tt1273678/
Mickey Blue Eyes;5.8;29968;117.0;http://www.imdb.com/title/tt0130121/
Cyrus;6.3;29967;126.0;http://www.imdb.com/title/tt1336617/
Krampus;6.2;29867;181.0;http://www.imdb.com/title/tt3850590/
The Medallion;5.2;29861;132.0;http://www.imdb.com/title/tt0288045/
Rumble in the Bronx;6.7;29843;81.0;http://www.imdb.com/title/tt0113326/
Fiddler on the Roof;8.0;29839;150.0;http://www.imdb.com/title/tt0067093/
Alexander and the Terrible, Horrible, No Good, Very Bad Day;6.2;29738;85.0;http://www.imdb.com/title/tt1698641/
The Merchant of Venice;7.1;29715;161.0;http://www.imdb.com/title/tt0379889/
Undercover Brother;5.8;29661;179.0;http://www.imdb.com/title/tt0279493/
A Nightmare on Elm Street 5: The Dream Child;5.1;29659;227.0;http://www.imdb.com/title/tt0097981/
Birth;6.1;29649;361.0;http://www.imdb.com/title/tt0337876/
Halloween 4: The Return of Michael Myers;5.9;29629;374.0;http://www.imdb.com/title/tt0095271/
Spy Hard;5.3;29621;76.0;http://www.imdb.com/title/tt0117723/
Two Lovers;7.1;29613;98.0;http://www.imdb.com/title/tt1103275/
A Room with a View;7.4;29610;94.0;http://www.imdb.com/title/tt0091867/
The Messenger;7.2;29608;92.0;http://www.imdb.com/title/tt0790712/
The Baader Meinhof Complex;7.4;29602;110.0;http://www.imdb.com/title/tt0765432/
9½ Weeks;5.9;29591;118.0;http://www.imdb.com/title/tt0091635/
Did You Hear About the Morgans?;4.7;29523;121.0;http://www.imdb.com/title/tt1314228/
The To Do List;5.8;29517;79.0;http://www.imdb.com/title/tt1758795/
Friday the 13th: The Final Chapter;5.9;29488;326.0;http://www.imdb.com/title/tt0087298/
Mean Machine;6.5;29463;84.0;http://www.imdb.com/title/tt0291341/
Wasabi;6.6;29392;91.0;http://www.imdb.com/title/tt0281364/
Bullets Over Broadway;7.5;29385;86.0;http://www.imdb.com/title/tt0109348/
Wish I Was Here;6.7;29341;93.0;http://www.imdb.com/title/tt2870708/
It's a Mad, Mad, Mad, Mad World;7.6;29323;344.0;http://www.imdb.com/title/tt0057193/
Hit and Run;6.1;29322;104.0;http://www.imdb.com/title/tt2097307/
The Last Legion;5.4;29285;174.0;http://www.imdb.com/title/tt0462396/
The Fifth Estate;6.2;29282;105.0;http://www.imdb.com/title/tt1837703/
Evita;6.3;29205;194.0;http://www.imdb.com/title/tt0116250/
The Roommate;4.8;29147;115.0;http://www.imdb.com/title/tt1265990/
Igby Goes Down;7.0;29058;238.0;http://www.imdb.com/title/tt0280760/
Big Fat Liar;5.4;29008;99.0;http://www.imdb.com/title/tt0265298/
Book of Shadows: Blair Witch 2;4.0;28964;457.0;http://www.imdb.com/title/tt0229260/
Central Station;8.0;28951;257.0;http://www.imdb.com/title/tt0140888/
Message in a Bottle;6.1;28942;223.0;http://www.imdb.com/title/tt0139462/
Shattered Glass;7.2;28855;190.0;http://www.imdb.com/title/tt0323944/
Green Room;7.1;28845;125.0;http://www.imdb.com/title/tt4062536/
Red Tails;5.9;28807;273.0;http://www.imdb.com/title/tt0485985/
The New Guy;5.9;28805;159.0;http://www.imdb.com/title/tt0241760/
Double Impact;5.5;28736;72.0;http://www.imdb.com/title/tt0101764/
The Cooler;7.0;28714;215.0;http://www.imdb.com/title/tt0318374/
Drumline;5.7;28649;185.0;http://www.imdb.com/title/tt0303933/
Exorcist: The Beginning;5.1;28635;308.0;http://www.imdb.com/title/tt0204313/
Seed of Chucky;4.9;28632;214.0;http://www.imdb.com/title/tt0387575/
The Cold Light of Day;4.9;28629;113.0;http://www.imdb.com/title/tt1366365/
Ride Along 2;5.9;28621;58.0;http://www.imdb.com/title/tt2869728/
Victor Frankenstein;6.0;28618;91.0;http://www.imdb.com/title/tt1976009/
The Cave;5.1;28606;262.0;http://www.imdb.com/title/tt0402901/
Halloween III: Season of the Witch;4.6;28589;532.0;http://www.imdb.com/title/tt0085636/
Femme Fatale;6.3;28584;232.0;http://www.imdb.com/title/tt0280665/
Choke;6.5;28573;72.0;http://www.imdb.com/title/tt1024715/
Admission;5.7;28573;87.0;http://www.imdb.com/title/tt1814621/
The Last Days on Mars;5.5;28570;160.0;http://www.imdb.com/title/tt1709143/
The Shipping News;6.8;28542;208.0;http://www.imdb.com/title/tt0120824/
The Lazarus Effect;5.2;28513;126.0;http://www.imdb.com/title/tt2918436/
The Killer Inside Me;6.1;28483;176.0;http://www.imdb.com/title/tt0954947/
The Gunman;5.8;28429;110.0;http://www.imdb.com/title/tt2515034/
Spice World;3.3;28377;261.0;http://www.imdb.com/title/tt0120185/
The Little Prince;7.8;28276;64.0;http://www.imdb.com/title/tt1754656/
Alex Cross;5.1;28257;151.0;http://www.imdb.com/title/tt1712170/
Silverado;7.2;28247;149.0;http://www.imdb.com/title/tt0090022/
I Love You, Beth Cooper;5.3;28209;80.0;http://www.imdb.com/title/tt1032815/
Hot Tub Time Machine 2;5.1;28159;96.0;http://www.imdb.com/title/tt2637294/
The Four Feathers;6.5;28130;215.0;http://www.imdb.com/title/tt0240510/
Nim's Island;6.0;28109;110.0;http://www.imdb.com/title/tt0410377/
Captain Corelli's Mandolin;5.9;28099;220.0;http://www.imdb.com/title/tt0238112/
Find Me Guilty;7.1;28068;108.0;http://www.imdb.com/title/tt0419749/
Neighbors 2: Sorority Rising;6.0;28041;111.0;http://www.imdb.com/title/tt4438848/
Man of the Year;6.2;28005;236.0;http://www.imdb.com/title/tt0483726/
The Peanuts Movie;7.2;27918;155.0;http://www.imdb.com/title/tt2452042/
Children of Heaven;8.5;27882;130.0;http://www.imdb.com/title/tt0118849/
The Railway Man;7.1;27882;119.0;http://www.imdb.com/title/tt2058107/
The Lawnmower Man;5.4;27800;96.0;http://www.imdb.com/title/tt0104692/
In the Land of Women;6.5;27689;74.0;http://www.imdb.com/title/tt0419843/
54;5.8;27675;181.0;http://www.imdb.com/title/tt0120577/
Leatherheads;6.0;27664;120.0;http://www.imdb.com/title/tt0379865/
Prom Night;3.9;27664;260.0;http://www.imdb.com/title/tt0926129/
The Phantom;4.9;27648;148.0;http://www.imdb.com/title/tt0117331/
Exit Wounds;5.5;27580;232.0;http://www.imdb.com/title/tt0242445/
The Lizzie McGuire Movie;5.3;27580;172.0;http://www.imdb.com/title/tt0306841/
Christmas with the Kranks;5.2;27548;209.0;http://www.imdb.com/title/tt0388419/
Fantasia 2000;7.3;27543;186.0;http://www.imdb.com/title/tt0120910/
The Way of the Gun;6.7;27536;327.0;http://www.imdb.com/title/tt0202677/
Next Friday;6.1;27492;84.0;http://www.imdb.com/title/tt0195945/
The Marine;4.7;27486;284.0;http://www.imdb.com/title/tt0419946/
Dracula 2000;4.9;27378;365.0;http://www.imdb.com/title/tt0219653/
Shortbus;6.5;27346;206.0;http://www.imdb.com/title/tt0367027/
Get Carter;5.1;27305;284.0;http://www.imdb.com/title/tt0208988/
City Island;7.4;27301;101.0;http://www.imdb.com/title/tt1174730/
Maniac;6.1;27297;131.0;http://www.imdb.com/title/tt2103217/
The Wackness;7.0;27266;75.0;http://www.imdb.com/title/tt1082886/
Drop Dead Gorgeous;6.5;27265;321.0;http://www.imdb.com/title/tt0157503/
The Innkeepers;5.5;27260;247.0;http://www.imdb.com/title/tt1594562/
The Smurfs 2;5.4;27257;59.0;http://www.imdb.com/title/tt2017020/
The Boy Next Door;4.6;27198;131.0;http://www.imdb.com/title/tt3181822/
Instinct;6.5;27191;232.0;http://www.imdb.com/title/tt0128278/
Peggy Sue Got Married;6.3;27149;96.0;http://www.imdb.com/title/tt0091738/
The Angry Birds Movie;6.3;27130;126.0;http://www.imdb.com/title/tt1985949/
Straw Dogs;5.8;27117;140.0;http://www.imdb.com/title/tt0999913/
Where the Heart Is;6.8;27044;240.0;http://www.imdb.com/title/tt0198021/
Halloween: Resurrection;4.1;26905;614.0;http://www.imdb.com/title/tt0220506/
Hard Rain;5.8;26893;126.0;http://www.imdb.com/title/tt0120696/
Pathology;6.0;26849;107.0;http://www.imdb.com/title/tt0964539/
The Skulls;5.6;26846;193.0;http://www.imdb.com/title/tt0192614/
The Red Violin;7.7;26832;247.0;http://www.imdb.com/title/tt0120802/
May;6.7;26773;277.0;http://www.imdb.com/title/tt0303361/
The Transporter Refueled;5.1;26767;121.0;http://www.imdb.com/title/tt2938956/
Agent Cody Banks;5.0;26755;104.0;http://www.imdb.com/title/tt0313911/
The Salton Sea;7.2;26730;180.0;http://www.imdb.com/title/tt0235737/
The Sweet Hereafter;7.7;26720;196.0;http://www.imdb.com/title/tt0120255/
One Missed Call;3.9;26624;189.0;http://www.imdb.com/title/tt0479968/
Shutter;5.2;26609;148.0;http://www.imdb.com/title/tt0482599/
Boat Trip;4.9;26598;132.0;http://www.imdb.com/title/tt0285462/
Deep Rising;6.0;26551;273.0;http://www.imdb.com/title/tt0118956/
Welcome to the Dollhouse;7.5;26513;174.0;http://www.imdb.com/title/tt0114906/
Antwone Fisher;7.3;26493;159.0;http://www.imdb.com/title/tt0168786/
The Rookie;7.0;26434;174.0;http://www.imdb.com/title/tt0265662/
102 Dalmatians;4.8;26413;77.0;http://www.imdb.com/title/tt0211181/
Mean Creek;7.3;26407;154.0;http://www.imdb.com/title/tt0377091/
Envy;4.8;26390;176.0;http://www.imdb.com/title/tt0326856/
The Verdict;7.8;26310;154.0;http://www.imdb.com/title/tt0084855/
Hedwig and the Angry Inch;7.8;26300;231.0;http://www.imdb.com/title/tt0248845/
Armored;5.7;26236;110.0;http://www.imdb.com/title/tt0913354/
Rubber;5.8;26185;170.0;http://www.imdb.com/title/tt1612774/
The Good, the Bad, the Weird;7.3;26156;74.0;http://www.imdb.com/title/tt0901487/
Cursed;5.0;26126;325.0;http://www.imdb.com/title/tt0257516/
School for Scoundrels;5.9;26100;97.0;http://www.imdb.com/title/tt0462519/
Blue Crush;5.6;26066;216.0;http://www.imdb.com/title/tt0300532/
The Island of Dr. Moreau;4.4;26051;164.0;http://www.imdb.com/title/tt0116654/
For Love of the Game;6.5;26034;226.0;http://www.imdb.com/title/tt0126916/
Boogeyman;4.1;25960;389.0;http://www.imdb.com/title/tt0357507/
Must Love Dogs;5.9;25883;262.0;http://www.imdb.com/title/tt0417001/
Darkness Falls;4.9;25870;369.0;http://www.imdb.com/title/tt0282209/
Stay Alive;5.1;25870;281.0;http://www.imdb.com/title/tt0441796/
Arthur and the Invisibles;6.0;25843;64.0;http://www.imdb.com/title/tt0344854/
Kill List;6.3;25750;209.0;http://www.imdb.com/title/tt1788391/
Astro Boy;6.3;25681;77.0;http://www.imdb.com/title/tt0375568/
Twilight Zone: The Movie;6.5;25613;121.0;http://www.imdb.com/title/tt0086491/
Osmosis Jones;6.2;25572;123.0;http://www.imdb.com/title/tt0181739/
Antitrust;6.1;25558;221.0;http://www.imdb.com/title/tt0218817/
White Oleander;7.2;25549;171.0;http://www.imdb.com/title/tt0283139/
Bubble Boy;5.6;25541;181.0;http://www.imdb.com/title/tt0258470/
Oliver Twist;6.9;25474;138.0;http://www.imdb.com/title/tt0380599/
Jersey Boys;6.9;25465;190.0;http://www.imdb.com/title/tt1742044/
The Glass House;5.8;25462;200.0;http://www.imdb.com/title/tt0221218/
Superbabies: Baby Geniuses 2;1.9;25371;129.0;http://www.imdb.com/title/tt0270846/
The Art of War;5.7;25346;167.0;http://www.imdb.com/title/tt0160009/
Love Happens;5.6;25344;77.0;http://www.imdb.com/title/tt0899106/
Jason Lives: Friday the 13th Part VI;5.9;25332;307.0;http://www.imdb.com/title/tt0091080/
Oliver!;7.5;25303;138.0;http://www.imdb.com/title/tt0063385/
Sinister 2;5.2;25210;126.0;http://www.imdb.com/title/tt2752772/
Anything Else;6.4;25165;155.0;http://www.imdb.com/title/tt0313792/
Teenage Mutant Ninja Turtles III;4.8;25086;87.0;http://www.imdb.com/title/tt0108308/
Tsotsi;7.3;25063;177.0;http://www.imdb.com/title/tt0468565/
Fido;6.8;25055;98.0;http://www.imdb.com/title/tt0457572/
Tora! Tora! Tora!;7.5;25019;159.0;http://www.imdb.com/title/tt0066473/
Chasing Mavericks;7.2;24997;75.0;http://www.imdb.com/title/tt1629757/
Gods and Monsters;7.5;24977;229.0;http://www.imdb.com/title/tt0120684/
Pulse;4.7;24969;258.0;http://www.imdb.com/title/tt0454919/
Police Academy: Mission to Moscow;3.3;24958;103.0;http://www.imdb.com/title/tt0110857/
The Barbarian Invasions;7.7;24921;166.0;http://www.imdb.com/title/tt0338135/
Babe: Pig in the City;5.8;24868;216.0;http://www.imdb.com/title/tt0120595/
Left Behind;3.1;24854;374.0;http://www.imdb.com/title/tt2467046/
The Big Hit;6.1;24834;168.0;http://www.imdb.com/title/tt0120609/
Pushing Tin;6.0;24826;175.0;http://www.imdb.com/title/tt0120797/
Tank Girl;5.2;24790;173.0;http://www.imdb.com/title/tt0114614/
Multiplicity;6.0;24757;81.0;http://www.imdb.com/title/tt0117108/
Annie;5.2;24735;213.0;http://www.imdb.com/title/tt1823664/
Compliance;6.4;24668;175.0;http://www.imdb.com/title/tt1971352/
Taking Woodstock;6.7;24663;71.0;http://www.imdb.com/title/tt1127896/
Micmacs;7.2;24657;71.0;http://www.imdb.com/title/tt1149361/
Ong-bak 2;6.2;24570;72.0;http://www.imdb.com/title/tt0785035/
The Grandmaster;6.5;24557;111.0;http://www.imdb.com/title/tt1462900/
Les visiteurs;7.0;24438;78.0;http://www.imdb.com/title/tt0108500/
The Prophecy;6.6;24438;194.0;http://www.imdb.com/title/tt0114194/
The Limey;7.1;24412;240.0;http://www.imdb.com/title/tt0165854/
The Secret Life of Pets;6.8;24407;155.0;http://www.imdb.com/title/tt2709768/
Muppets Most Wanted;6.4;24285;110.0;http://www.imdb.com/title/tt2281587/
Radio Days;7.6;24256;91.0;http://www.imdb.com/title/tt0093818/
Universal Soldier: The Return;4.1;24216;162.0;http://www.imdb.com/title/tt0176269/
Looney Tunes: Back in Action;5.7;24183;160.0;http://www.imdb.com/title/tt0318155/
A Mighty Heart;6.7;24150;118.0;http://www.imdb.com/title/tt0829459/
Michael Collins;7.1;24145;93.0;http://www.imdb.com/title/tt0117039/
Things We Lost in the Fire;7.2;24104;88.0;http://www.imdb.com/title/tt0469623/
Hop;5.5;24089;82.0;http://www.imdb.com/title/tt1411704/
My Boss's Daughter;4.6;24038;123.0;http://www.imdb.com/title/tt0270980/
An Unfinished Life;7.0;24033;152.0;http://www.imdb.com/title/tt0350261/
The Quiet American;7.1;24019;199.0;http://www.imdb.com/title/tt0258068/
Sorority Row;5.1;24012;126.0;http://www.imdb.com/title/tt1232783/
Nixon;7.1;23996;161.0;http://www.imdb.com/title/tt0113987/
Dressed to Kill;7.1;23986;201.0;http://www.imdb.com/title/tt0080661/
Jimmy Neutron: Boy Genius;6.0;23943;118.0;http://www.imdb.com/title/tt0268397/
Primary Colors;6.7;23940;157.0;http://www.imdb.com/title/tt0119942/
The Man Who Knew Too Little;6.6;23928;100.0;http://www.imdb.com/title/tt0120483/
Reno 911!: Miami;5.9;23928;73.0;http://www.imdb.com/title/tt0499554/
Playing for Keeps;5.7;23916;50.0;http://www.imdb.com/title/tt1540128/
Miss Potter;7.0;23864;142.0;http://www.imdb.com/title/tt0482546/
The Act of Killing;8.2;23836;107.0;http://www.imdb.com/title/tt2375605/
Club Dread;5.6;23823;201.0;http://www.imdb.com/title/tt0331953/
Pride and Prejudice and Zombies;5.8;23775;134.0;http://www.imdb.com/title/tt1374989/
What Just Happened;5.7;23767;111.0;http://www.imdb.com/title/tt0486674/
Torque;4.0;23747;207.0;http://www.imdb.com/title/tt0329691/
The Tailor of Panama;6.1;23728;213.0;http://www.imdb.com/title/tt0236784/
The Conspirator;7.0;23696;135.0;http://www.imdb.com/title/tt0968264/
You Got Served;3.5;23671;247.0;http://www.imdb.com/title/tt0365957/
8 Women;7.1;23660;162.0;http://www.imdb.com/title/tt0283832/
Another Year;7.3;23629;141.0;http://www.imdb.com/title/tt1431181/
From Justin to Kelly;2.1;23606;304.0;http://www.imdb.com/title/tt0339034/
Virtuosity;5.5;23579;88.0;http://www.imdb.com/title/tt0114857/
